,nse_symbol,screener_symbol,screener_url,nse_name,ticker_symbol
1279,DAVANGERE,DAVANGERE,https://www.screener.in/company/DAVANGERE/,Davangere Sugar Company Limited,DAVANGERE
1280,POCL,POCL,https://www.screener.in/company/POCL/,Pondy Oxides & Chemicals Limited,POCL
1281,KOTHARIPET,KOTHARIPET,https://www.screener.in/company/KOTHARIPET/,Kothari Petrochemicals Limited,KOTHARIPET
1282,CONSOFINVT,CONSOFINVT,https://www.screener.in/company/CONSOFINVT/,Consolidated Finvest & Holdings Limited,CONSOFINVT
1283,ACL,ACL,https://www.screener.in/company/ACL/,Andhra Cements Limited,ACL
1284,ZUARI,ZUARI,https://www.screener.in/company/ZUARI/consolidated/,Zuari Agro Chemicals Limited,ZUARI
1285,GRMOVER,GRMOVER,https://www.screener.in/company/GRMOVER/,GRM Overseas Limited,GRMOVER
1286,BEDMUTHA,BEDMUTHA,https://www.screener.in/company/BEDMUTHA/consolidated/,Bedmutha Industries Limited,BEDMUTHA
1287,SUKHJITS,SUKHJITS,https://www.screener.in/company/SUKHJITS/consolidated/,Sukhjit Starch & Chemicals Limited,SUKHJITS
1288,ESTER,ESTER,https://www.screener.in/company/ESTER/consolidated/,Ester Industries Limited,ESTER
1289,WSI,WSI,https://www.screener.in/company/WSI/consolidated/,W S Industries (I) Limited,WSI
1290,TNPETRO,TNPETRO,https://www.screener.in/company/TNPETRO/consolidated/,Tamilnadu PetroProducts Limited,TNPETRO
1291,FOODSIN,FOODSIN,https://www.screener.in/company/FOODSIN/consolidated/,Foods & Inns Limited,FOODSIN
1292,THEINVEST,THEINVEST,https://www.screener.in/company/THEINVEST/consolidated/,The Investment Trust Of India Limited,THEINVEST
1293,DHUNINV,DHUNINV,https://www.screener.in/company/DHUNINV/consolidated/,Dhunseri Investments Limited,DHUNINV
1294,TBZ,TBZ,https://www.screener.in/company/TBZ/consolidated/,Tribhovandas Bhimji Zaveri Limited,TBZ
1295,EMKAYTOOLS,EMKAYTOOLS,https://www.screener.in/company/EMKAYTOOLS/,Emkay Taps and Cutting Tools Limited,EMKAYTOOLS
1296,KECL,KECL,https://www.screener.in/company/KECL/consolidated/,Kirloskar Electric Company Limited,KECL
1297,EMAMIPAP,EMAMIPAP,https://www.screener.in/company/EMAMIPAP/,Emami Paper Mills Limited,EMAMIPAP
1298,ELECTHERM,ELECTHERM,https://www.screener.in/company/ELECTHERM/consolidated/,Electrotherm (India) Limited,ELECTHERM
1299,LOKESHMACH,LOKESHMACH,https://www.screener.in/company/LOKESHMACH/,Lokesh Machines Limited,LOKESHMACH
1300,SELAN,SELAN,https://www.screener.in/company/SELAN/,Selan Exploration Technology Limited,SELAN
1301,AVG,AVG,https://www.screener.in/company/AVG/,AVG Logistics Limited,AVG
1302,SAHANA,SAHANA,https://www.screener.in/company/SAHANA/consolidated/,Sahana System Limited,SAHANA
1303,DMCC,DMCC,https://www.screener.in/company/DMCC/,DMCC SPECIALITY CHEMICALS LIMITED,DMCC
1304,NECLIFE,NECLIFE,https://www.screener.in/company/NECLIFE/consolidated/,Nectar Lifesciences Limited,NECLIFE
1305,BIRLACABLE,BIRLACABLE,https://www.screener.in/company/BIRLACABLE/,Birla Cable Limited,BIRLACABLE
1306,GOACARBON,GOACARBON,https://www.screener.in/company/GOACARBON/,Goa Carbon Limited,GOACARBON
1307,JGCHEM,JGCHEM,https://www.screener.in/company/JGCHEM/consolidated/,J.G.Chemicals Limited,JGCHEM
1308,ANNAPURNA,ANNAPURNA,https://www.screener.in/company/ANNAPURNA/,Annapurna Swadisht Limited,ANNAPURNA
1309,3IINFOLTD,3IINFOLTD,https://www.screener.in/company/3IINFOLTD/consolidated/,3i Infotech Limited,3IINFOLTD
1310,WEALTH,WEALTH,https://www.screener.in/company/WEALTH/,Wealth First Portfolio Managers Limited,WEALTH
1311,PARSVNATH,PARSVNATH,https://www.screener.in/company/PARSVNATH/consolidated/,Parsvnath Developers Limited,PARSVNATH
1312,ADVANIHOTR,ADVANIHOTR,https://www.screener.in/company/ADVANIHOTR/,Advani Hotels & Resorts (India) Limited,ADVANIHOTR
1313,KRITI,KRITI,https://www.screener.in/company/KRITI/consolidated/,Kriti Industries (India) Limited,KRITI
1314,ELIN,ELIN,https://www.screener.in/company/ELIN/consolidated/,Elin Electronics Limited,ELIN
1315,DPWIRES,DPWIRES,https://www.screener.in/company/DPWIRES/,D P Wires Limited,DPWIRES
1316,MEGASOFT,MEGASOFT,https://www.screener.in/company/MEGASOFT/consolidated/,Megasoft Limited,MEGASOFT
1317,OCCL,OCCL,https://www.screener.in/company/OCCL/consolidated/,Oriental Carbon & Chemicals Limited,OCCL
1318,MUNJALSHOW,MUNJALSHOW,https://www.screener.in/company/MUNJALSHOW/,Munjal Showa Limited,MUNJALSHOW
1319,ZEEMEDIA,ZEEMEDIA,https://www.screener.in/company/ZEEMEDIA/consolidated/,Zee Media Corporation Limited,ZEEMEDIA
1320,SOLEX,SOLEX,https://www.screener.in/company/SOLEX/,Solex Energy Limited,SOLEX
1321,MMP,MMP,https://www.screener.in/company/MMP/consolidated/,MMP Industries Limited,MMP
1322,CHEMBOND,CHEMBOND,https://www.screener.in/company/CHEMBOND/consolidated/,Chembond Chemicals Ltd,CHEMBOND
1323,JAYAGROGN,JAYAGROGN,https://www.screener.in/company/JAYAGROGN/consolidated/,Jayant Agro Organics Limited,JAYAGROGN
1324,JPOLYINVST,JPOLYINVST,https://www.screener.in/company/JPOLYINVST/consolidated/,Jindal Poly Investment and Finance Company Limited,JPOLYINVST
1325,MANAKSIA,MANAKSIA,https://www.screener.in/company/MANAKSIA/consolidated/,Manaksia Limited,MANAKSIA
1326,SREEL,SREEL,https://www.screener.in/company/SREEL/,Sreeleathers Limited,SREEL
1327,ONMOBILE,ONMOBILE,https://www.screener.in/company/ONMOBILE/consolidated/,OnMobile Global Limited,ONMOBILE
1328,SBC,SBC,https://www.screener.in/company/SBC/,SBC Exports Limited,SBC
1329,SPMLINFRA,SPMLINFRA,https://www.screener.in/company/SPMLINFRA/consolidated/,SPML Infra Limited,SPMLINFRA
1330,BHAGERIA,BHAGERIA,https://www.screener.in/company/BHAGERIA/,Bhageria Industries Limited,BHAGERIA
1331,VALIANTLAB,VALIANTLAB,https://www.screener.in/company/VALIANTLAB/consolidated/,Valiant Laboratories Limited,VALIANTLAB
1332,MENONBE,MENONBE,https://www.screener.in/company/MENONBE/,Menon Bearings Limited,MENONBE
1333,KILITCH,KILITCH,https://www.screener.in/company/KILITCH/consolidated/,Kilitch Drugs (India) Limited,KILITCH
1334,PAVNAIND,PAVNAIND,https://www.screener.in/company/PAVNAIND/,Pavna Industries Limited,PAVNAIND
1335,KHAICHEM,KHAICHEM,https://www.screener.in/company/KHAICHEM/,Khaitan Chemicals & Fertilizers Limited,KHAICHEM
1336,FCSSOFT,FCSSOFT,https://www.screener.in/company/FCSSOFT/consolidated/,FCS Software Solutions Limited,FCSSOFT
1337,MALLCOM,MALLCOM,https://www.screener.in/company/MALLCOM/consolidated/,Mallcom (India) Limited,MALLCOM
1338,NRL,NRL,https://www.screener.in/company/NRL/consolidated/,Nupur Recyclers Limited,NRL
1339,PHANTOMFX,PHANTOMFX,https://www.screener.in/company/PHANTOMFX/,Phantom Digital Effects Limited,PHANTOMFX
1340,APEX,APEX,https://www.screener.in/company/APEX/,Apex Frozen Foods Limited,APEX
1341,KAMATHOTEL,KAMATHOTEL,https://www.screener.in/company/KAMATHOTEL/consolidated/,Kamat Hotels (I) Limited,KAMATHOTEL
1342,HTMEDIA,HTMEDIA,https://www.screener.in/company/HTMEDIA/consolidated/,HT Media Limited,HTMEDIA
1343,RUBYMILLS,RUBYMILLS,https://www.screener.in/company/RUBYMILLS/,The Ruby Mills Limited,RUBYMILLS
1344,ALBERTDAVD,ALBERTDAVD,https://www.screener.in/company/ALBERTDAVD/,Albert David Limited,ALBERTDAVD
1345,KODYTECH,KODYTECH,https://www.screener.in/company/KODYTECH/,Kody Technolab Limited,KODYTECH
1346,LGHL,LGHL,https://www.screener.in/company/LGHL/,Laxmi Goldorna House Limited,LGHL
1347,PRIMESECU,PRIMESECU,https://www.screener.in/company/PRIMESECU/consolidated/,Prime Securities Limited,PRIMESECU
1348,RBZJEWEL,RBZJEWEL,https://www.screener.in/company/RBZJEWEL/,RBZ Jewellers Limited,RBZJEWEL
1349,PLASTIBLEN,PLASTIBLEN,https://www.screener.in/company/PLASTIBLEN/,Plastiblends India Limited,PLASTIBLEN
1350,IRISDOREME,IRISDOREME,https://www.screener.in/company/IRISDOREME/,Iris Clothings Limited,IRISDOREME
1351,PDMJEPAPER,PDMJEPAPER,https://www.screener.in/company/PDMJEPAPER/,Pudumjee Paper Products Limited,PDMJEPAPER
1352,INDSWFTLAB,INDSWFTLAB,https://www.screener.in/company/INDSWFTLAB/consolidated/,Ind-Swift Laboratories Limited,INDSWFTLAB
1353,MIRZAINT,MIRZAINT,https://www.screener.in/company/MIRZAINT/consolidated/,Mirza International Limited,MIRZAINT
1354,STEL,STEL,https://www.screener.in/company/STEL/consolidated/,Stel Holdings Limited,STEL
1355,SAKUMA,SAKUMA,https://www.screener.in/company/SAKUMA/consolidated/,Sakuma Exports Limited,SAKUMA
1356,SIMPLEXINF,SIMPLEXINF,https://www.screener.in/company/SIMPLEXINF/consolidated/,Simplex Infrastructures Limited,SIMPLEXINF
1357,ARROWGREEN,ARROWGREEN,https://www.screener.in/company/ARROWGREEN/consolidated/,Arrow Greentech Limited,ARROWGREEN
1358,VINYLINDIA,VINYLINDIA,https://www.screener.in/company/VINYLINDIA/,Vinyl Chemicals (India) Limited,VINYLINDIA
1359,OSWALAGRO,OSWALAGRO,https://www.screener.in/company/OSWALAGRO/consolidated/,Oswal Agro Mills Limited,OSWALAGRO
1360,HINDCOMPOS,HINDCOMPOS,https://www.screener.in/company/HINDCOMPOS/,Hindustan Composites Limited,HINDCOMPOS
1361,ARIHANTCAP,ARIHANTCAP,https://www.screener.in/company/ARIHANTCAP/consolidated/,Arihant Capital Markets Limited,ARIHANTCAP
1362,MBLINFRA,MBLINFRA,https://www.screener.in/company/MBLINFRA/consolidated/,MBL Infrastructure Limited,MBLINFRA
1364,ORICONENT,ORICONENT,https://www.screener.in/company/ORICONENT/consolidated/,Oricon Enterprises Limited,ORICONENT
1366,SKMEGGPROD,SKMEGGPROD,https://www.screener.in/company/SKMEGGPROD/consolidated/,SKM Egg Products Export (India) Limited,SKMEGGPROD
1367,ORIENTCER,ORIENTCER,https://www.screener.in/company/ORIENTCER/,ORIENT CERATECH LIMITED,ORIENTCER
1368,DIGISPICE,DIGISPICE,https://www.screener.in/company/DIGISPICE/consolidated/,DiGiSPICE Technologies Limited,DIGISPICE
1369,ZODIAC,ZODIAC,https://www.screener.in/company/ZODIAC/,Zodiac Energy Limited,ZODIAC
1370,KRISHIVAL,KRISHIVAL,https://www.screener.in/company/KRISHIVAL/consolidated/,Krishival Foods Limited,KRISHIVAL
1372,RATNAVEER,RATNAVEER,https://www.screener.in/company/RATNAVEER/,Ratnaveer Precision Engineering Limited,RATNAVEER
1373,JINDALPHOT,JINDALPHOT,https://www.screener.in/company/JINDALPHOT/consolidated/,Jindal Photo Limited,JINDALPHOT
1374,RADIOCITY,RADIOCITY,https://www.screener.in/company/RADIOCITY/,Music Broadcast Limited,RADIOCITY
1375,HCL-INSYS,HCL-INSYS,https://www.screener.in/company/HCL-INSYS/consolidated/,HCL Infosystems Limited,HCL-INSYS
1376,RBL,RBL,https://www.screener.in/company/RBL/,Rane Brake Lining Limited,RBL
1377,KHADIM,KHADIM,https://www.screener.in/company/KHADIM/consolidated/,Khadim India Limited,KHADIM
1378,AXITA,AXITA,https://www.screener.in/company/AXITA/,Axita Cotton Limited,AXITA
1379,ASMS,ASMS,https://www.screener.in/company/ASMS/,Bartronics India Limited,ASMS
1380,BIRLAMONEY,BIRLAMONEY,https://www.screener.in/company/BIRLAMONEY/,Aditya Birla Money Limited,BIRLAMONEY
1381,VISHNUINFR,VISHNUINFR,https://www.screener.in/company/VISHNUINFR/,Vishnusurya Projects and Infra Limited,VISHNUINFR
1382,VLEGOV,VLEGOV,https://www.screener.in/company/VLEGOV/,VL E-Governance & IT Solutions Limited,VLEGOV
1383,BBTCL,BBTCL,https://www.screener.in/company/BBTCL/consolidated/,B&B Triplewall Containers Limited,BBTCL
1384,NAGAFERT,NAGAFERT,https://www.screener.in/company/NAGAFERT/consolidated/,Nagarjuna Fertilizers and Chemicals Limited,NAGAFERT
1385,GEECEE,GEECEE,https://www.screener.in/company/GEECEE/consolidated/,GeeCee Ventures Limited,GEECEE
1386,RACE,RACE,https://www.screener.in/company/RACE/,Race Eco Chain Limited,RACE
1387,RITCO,RITCO,https://www.screener.in/company/RITCO/,Ritco Logistics Limited,RITCO
1388,TCLCONS,TCLCONS,https://www.screener.in/company/TCLCONS/consolidated/,Tantia Constructions Limited,TCLCONS
1389,BALAXI,BALAXI,https://www.screener.in/company/BALAXI/consolidated/,BALAXI PHARMACEUTICALS LIMITED,BALAXI
1390,PYRAMID,PYRAMID,https://www.screener.in/company/PYRAMID/,Pyramid Technoplast Limited,PYRAMID
1391,REMSONSIND,REMSONSIND,https://www.screener.in/company/REMSONSIND/,Remsons Industries Limited,REMSONSIND
1392,UFO,UFO,https://www.screener.in/company/UFO/consolidated/,UFO Moviez India Limited,UFO
1393,ACCENTMIC,ACCENTMIC,https://www.screener.in/company/ACCENTMIC/,Accent Microcell Limited,ACCENTMIC
1394,PTL,PTL,https://www.screener.in/company/PTL/,PTL Enterprises Limited,PTL
1395,INDOBORAX,INDOBORAX,https://www.screener.in/company/INDOBORAX/consolidated/,Indo Borax & Chemicals Limited,INDOBORAX
1396,MOLDTECH,MOLDTECH,https://www.screener.in/company/MOLDTECH/consolidated/,Mold-Tek Technologies Limited,MOLDTECH
1397,MAZDA,MAZDA,https://www.screener.in/company/MAZDA/,Mazda Limited,MAZDA
1398,MINDTECK,MINDTECK,https://www.screener.in/company/MINDTECK/consolidated/,Mindteck (India) Limited,MINDTECK
1399,COOLCAPS,COOLCAPS,https://www.screener.in/company/COOLCAPS/consolidated/,Cool Caps Industries Limited,COOLCAPS
1400,ALLETEC,ALLETEC,https://www.screener.in/company/ALLETEC/consolidated/,All E Technologies Limited,ALLETEC
1401,20MICRONS,20MICRONS,https://www.screener.in/company/20MICRONS/consolidated/,20 Microns Limited,20MICRONS
1402,VIKASECO,VIKASECO,https://www.screener.in/company/VIKASECO/,Vikas EcoTech Limited,VIKASECO
1403,ORIENTBELL,ORIENTBELL,https://www.screener.in/company/ORIENTBELL/consolidated/,Orient Bell Limited,ORIENTBELL
1404,DONEAR,DONEAR,https://www.screener.in/company/DONEAR/,Donear Industries Limited,DONEAR
1405,CAREERP,CAREERP,https://www.screener.in/company/CAREERP/consolidated/,Career Point Limited,CAREERP
1406,INTLCONV,INTLCONV,https://www.screener.in/company/INTLCONV/consolidated/,International Conveyors Limited,INTLCONV
1407,SHREEPUSHK,SHREEPUSHK,https://www.screener.in/company/SHREEPUSHK/consolidated/,Shree Pushkar Chemicals & Fertilisers Limited,SHREEPUSHK
1408,PRITIKAUTO,PRITIKAUTO,https://www.screener.in/company/PRITIKAUTO/consolidated/,Pritika Auto Industries Limited,PRITIKAUTO
1409,DIAMINESQ,DIAMINESQ,https://www.screener.in/company/DIAMINESQ/consolidated/,Diamines & Chemicals Limited,DIAMINESQ
1410,SILINV,SILINV,https://www.screener.in/company/SILINV/consolidated/,SIL Investments Limited,SILINV
1411,BANSWRAS,BANSWRAS,https://www.screener.in/company/BANSWRAS/consolidated/,Banswara Syntex Limited,BANSWRAS
1412,SADBHAV,SADBHAV,https://www.screener.in/company/SADBHAV/consolidated/,Sadbhav Engineering Limited,SADBHAV
1413,APCL,APCL,https://www.screener.in/company/APCL/consolidated/,Anjani Portland Cement Limited,APCL
1414,NAHARINDUS,NAHARINDUS,https://www.screener.in/company/NAHARINDUS/,Nahar Industrial Enterprises Limited,NAHARINDUS
1415,DUGLOBAL,DUGLOBAL,https://www.screener.in/company/DUGLOBAL/consolidated/,DUDIGITAL GLOBAL LIMITED,DUGLOBAL
1416,GEEKAYWIRE,GEEKAYWIRE,https://www.screener.in/company/GEEKAYWIRE/,Geekay Wires Limited,GEEKAYWIRE
1417,SGIL,SGIL,https://www.screener.in/company/SGIL/,Synergy Green Industries Limited,SGIL
1418,TIRUPATI,TIRUPATI,https://www.screener.in/company/TIRUPATI/,Shree Tirupati Balajee FIBC Limited,TIRUPATI
1419,MEDICAMEQ,MEDICAMEQ,https://www.screener.in/company/MEDICAMEQ/consolidated/,Medicamen Biotech Limited,MEDICAMEQ
1420,MEGATHERM,MEGATHERM,https://www.screener.in/company/MEGATHERM/,Megatherm Induction Limited,MEGATHERM
1421,TPLPLASTEH,TPLPLASTEH,https://www.screener.in/company/TPLPLASTEH/,TPL Plastech Limited,TPLPLASTEH
1422,RSSOFTWARE,RSSOFTWARE,https://www.screener.in/company/RSSOFTWARE/consolidated/,R. S. Software (India) Limited,RSSOFTWARE
1423,RBMINFRA,RBMINFRA,https://www.screener.in/company/RBMINFRA/,Rbm Infracon Limited,RBMINFRA
1424,WANBURY,WANBURY,https://www.screener.in/company/WANBURY/consolidated/,Wanbury Limited,WANBURY
1425,GENUSPAPER,GENUSPAPER,https://www.screener.in/company/GENUSPAPER/consolidated/,Genus Paper & Boards Limited,GENUSPAPER
1426,KANORICHEM,KANORICHEM,https://www.screener.in/company/KANORICHEM/consolidated/,Kanoria Chemicals & Industries Limited,KANORICHEM
1427,VSTL,VSTL,https://www.screener.in/company/VSTL/,Vibhor Steel Tubes Limited,VSTL
1428,LIBERTSHOE,LIBERTSHOE,https://www.screener.in/company/LIBERTSHOE/,Liberty Shoes Limited,LIBERTSHOE
1429,GLOBAL,GLOBAL,https://www.screener.in/company/GLOBAL/,Global Education Limited,GLOBAL
1430,BRNL,BRNL,https://www.screener.in/company/BRNL/consolidated/,Bharat Road Network Limited,BRNL
1431,NOVAAGRI,NOVAAGRI,https://www.screener.in/company/NOVAAGRI/consolidated/,Nova Agritech Limited,NOVAAGRI
1432,TVSELECT,TVSELECT,https://www.screener.in/company/TVSELECT/,TVS Electronics Limited,TVSELECT
1433,VINSYS,VINSYS,https://www.screener.in/company/VINSYS/consolidated/,Vinsys IT Services India Limited,VINSYS
1434,NDL,NDL,https://www.screener.in/company/NDL/,Nandan Denim Limited,NDL
1435,KRITINUT,KRITINUT,https://www.screener.in/company/KRITINUT/,Kriti Nutrients Limited,KRITINUT
1436,NAHARCAP,NAHARCAP,https://www.screener.in/company/NAHARCAP/,Nahar Capital and Financial Services Limited,NAHARCAP
1437,CLEDUCATE,CLEDUCATE,https://www.screener.in/company/CLEDUCATE/consolidated/,CL Educate Limited,CLEDUCATE
1438,ZIMLAB,ZIMLAB,https://www.screener.in/company/ZIMLAB/consolidated/,Zim Laboratories Limited,ZIMLAB
1439,SHIVAMAUTO,SHIVAMAUTO,https://www.screener.in/company/SHIVAMAUTO/,Shivam Autotech Limited,SHIVAMAUTO
1440,SYSTANGO,SYSTANGO,https://www.screener.in/company/SYSTANGO/consolidated/,Systango Technologies Limited,SYSTANGO
1441,UNIDT,UNIDT,https://www.screener.in/company/UNIDT/,United Drilling Tools Limited,UNIDT
1442,SARLAPOLY,SARLAPOLY,https://www.screener.in/company/SARLAPOLY/consolidated/,Sarla Performance Fibers Limited,SARLAPOLY
1443,WTICAB,WTICAB,https://www.screener.in/company/WTICAB/consolidated/,Wise Travel India Limited,WTICAB
1444,KRITIKA,KRITIKA,https://www.screener.in/company/KRITIKA/,Kritika Wires Limited,KRITIKA
1445,TRF,TRF,https://www.screener.in/company/TRF/consolidated/,TRF Limited,TRF
1446,AUTOIND,AUTOIND,https://www.screener.in/company/AUTOIND/consolidated/,Autoline Industries Limited,AUTOIND
1447,MUTHOOTCAP,MUTHOOTCAP,https://www.screener.in/company/MUTHOOTCAP/,Muthoot Capital Services Limited,MUTHOOTCAP
1448,PURVFLEXI,PURVFLEXI,https://www.screener.in/company/PURVFLEXI/consolidated/,Purv Flexipack Limited,PURVFLEXI
1449,NBIFIN,NBIFIN,https://www.screener.in/company/NBIFIN/,N. B. I. Industrial Finance Company Limited,NBIFIN
1450,AYMSYNTEX,AYMSYNTEX,https://www.screener.in/company/AYMSYNTEX/,AYM Syntex Limited,AYMSYNTEX
1451,MIRCELECTR,MIRCELECTR,https://www.screener.in/company/MIRCELECTR/,MIRC Electronics Limited,MIRCELECTR
1452,NAHARPOLY,NAHARPOLY,https://www.screener.in/company/NAHARPOLY/consolidated/,Nahar Poly Films Limited,NAHARPOLY
1453,IITL,IITL,https://www.screener.in/company/IITL/consolidated/,Industrial Investment Trust Limited,IITL
1454,GOLDTECH,GOLDTECH,https://www.screener.in/company/GOLDTECH/consolidated/,AION-TECH SOLUTIONS LIMITED,GOLDTECH
1455,VENUSREM,VENUSREM,https://www.screener.in/company/VENUSREM/consolidated/,Venus Remedies Limited,VENUSREM
1456,KRISHNADEF,KRISHNADEF,https://www.screener.in/company/KRISHNADEF/,Krishna Defence and Allied Industries Limited,KRISHNADEF
1457,WINDMACHIN,WINDMACHIN,https://www.screener.in/company/WINDMACHIN/consolidated/,Windsor Machines Limited,WINDMACHIN
1458,APS,APS,https://www.screener.in/company/APS/,Australian Premium Solar (India) Limited,APS
1459,APOLSINHOT,APOLSINHOT,https://www.screener.in/company/APOLSINHOT/,Apollo Sindoori Hotels Limited,APOLSINHOT
1460,BPL,BPL,https://www.screener.in/company/BPL/,BPL Limited,BPL
1461,CYBERTECH,CYBERTECH,https://www.screener.in/company/CYBERTECH/consolidated/,Cybertech Systems And Software Limited,CYBERTECH
1462,KOTARISUG,KOTARISUG,https://www.screener.in/company/KOTARISUG/,Kothari Sugars And Chemicals Limited,KOTARISUG
1463,IL&FSENGG,IL&FSENGG,https://www.screener.in/company/IL&FSENGG/consolidated/,IL&FS Engineering and Construction Company Limited,SCRIP-132907
1464,SHIVAUM,SHIVAUM,https://www.screener.in/company/SHIVAUM/,Shiv Aum Steels Limited,SHIVAUM
1465,ESSARSHPNG,ESSARSHPNG,https://www.screener.in/company/ESSARSHPNG/consolidated/,Essar Shipping Limited,ESSARSHPNG
1466,CELLECOR,CELLECOR,https://www.screener.in/company/CELLECOR/,Cellecor Gadgets Limited,CELLECOR
1467,PROZONER,PROZONER,https://www.screener.in/company/PROZONER/consolidated/,Prozone Realty Limited,PROZONER
1468,AARTISURF,AARTISURF,https://www.screener.in/company/AARTISURF/,Aarti Surfactants Limited,AARTISURF
1469,LAL,LAL,https://www.screener.in/company/LAL/,Lorenzini Apparels Limited,LAL
1470,CINELINE,CINELINE,https://www.screener.in/company/CINELINE/consolidated/,Cineline India Limited,CINELINE
1471,TECHLABS,TECHLABS,https://www.screener.in/company/TECHLABS/consolidated/,Trident Techlabs Limited,TECHLABS
1472,FELIX,FELIX,https://www.screener.in/company/FELIX/consolidated/,Felix Industries Limited,FELIX
1473,NIPPOBATRY,NIPPOBATRY,https://www.screener.in/company/NIPPOBATRY/consolidated/,Indo-National Limited,NIPPOBATRY
